game,price,link,release_date,game_type,image
PGA TOUR 2K23,1499.0,https://store.steampowered.com/app/1588010/PGA_TOUR_2K23/?snr=1_7_7_240_150_1,"13 Oct, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1588010/header.jpg?t=1666219227
DJMAX RESPECT V,659.0,https://store.steampowered.com/app/960170/DJMAX_RESPECT_V/?snr=1_7_7_240_150_1,"11 Mar, 2020",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/960170/header.jpg?t=1666858912
EZ2ON REBOOT : R,619.0,https://store.steampowered.com/app/1477590/EZ2ON_REBOOT__R/?snr=1_7_7_240_150_1,"14 Apr, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1477590/header.jpg?t=1667210639
DiRT Rally 2.0,319.0,https://store.steampowered.com/app/690790/DiRT_Rally_20/?snr=1_7_7_240_150_1,"25 Feb, 2019",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/690790/header.jpg?t=1626343640
FreestyleFootball R,0.0,https://store.steampowered.com/app/1826980/FreestyleFootball_R/?snr=1_7_7_240_150_1,"13 Sep, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1826980/header.jpg?t=1667182213
F1® Manager 2022,785.85,https://store.steampowered.com/app/1708520/F1_Manager_2022/?snr=1_7_7_240_150_1,"30 Aug, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1708520/header.jpg?t=1667904656
NBA 2K22,1490.0,https://store.steampowered.com/app/1644960/NBA_2K22/?snr=1_7_7_240_150_1,"9 Sep, 2021",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1644960/header.jpg?t=1660885243
Assetto Corsa Competizione,1299.0,https://store.steampowered.com/app/805550/Assetto_Corsa_Competizione/?snr=1_7_7_240_150_1,"29 May, 2019",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/805550/header.jpg?t=1662549629
Madden NFL 23,1599.0,https://store.steampowered.com/app/1760250/Madden_NFL_23/?snr=1_7_7_240_150_1,"18 Aug, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1760250/header.jpg?t=1668091544
Kanjozoku Game レーサー,119.99,https://store.steampowered.com/app/2073470/Kanjozoku_Game/?snr=1_7_7_240_150_1,"16 Jul, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/2073470/header.jpg?t=1667471163
Governor of Poker 3,0.0,https://store.steampowered.com/app/436150/Governor_of_Poker_3/?snr=1_7_7_240_150_1,"19 Feb, 2016",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/436150/header.jpg?t=1664541883
Call of the Wild: The Angler™,379.0,https://store.steampowered.com/app/1408610/Call_of_the_Wild_The_Angler/?snr=1_7_7_240_150_1,"31 Aug, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1408610/header.jpg?t=1661950796
iRacing,219.0,https://store.steampowered.com/app/266410/iRacing/?snr=1_7_7_240_150_1,"12 Jan, 2015",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/266410/header.jpg?t=1662580861
RIDE 3,70.35,https://store.steampowered.com/app/759740/RIDE_3/?snr=1_7_7_240_150_1,"30 Nov, 2018",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/759740/header.jpg?t=1601991031
Professional Fishing,0.0,https://store.steampowered.com/app/798420/Professional_Fishing/?snr=1_7_7_240_150_1,"30 Nov, 2018",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/798420/header.jpg?t=1667725951
SBK™22,639.0,https://store.steampowered.com/app/1785910/SBK22/?snr=1_7_7_240_150_1,"15 Sep, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1785910/header.jpg?t=1663228183
MotoGP™22,799.0,https://store.steampowered.com/app/1710580/MotoGP22/?snr=1_7_7_240_150_1,"21 Apr, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1710580/header.jpg?t=1662019347
WRC 7 FIA World Rally Championship,47.85,https://store.steampowered.com/app/621830/WRC_7_FIA_World_Rally_Championship/?snr=1_7_7_240_150_1,"15 Sep, 2017",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/621830/header.jpg?t=1592484786
MotoGP™21,127.8,https://store.steampowered.com/app/1447000/MotoGP21/?snr=1_7_7_240_150_1,"22 Apr, 2021",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1447000/header.jpg?t=1624539724
The Spike,129.0,https://store.steampowered.com/app/1296840/The_Spike/?snr=1_7_7_240_150_1,"5 Jun, 2020",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1296840/header.jpg?t=1659193870
The Crew™ 2,1340.0,https://store.steampowered.com/app/646910/The_Crew_2/?snr=1_7_7_240_150_1,"28 Jun, 2018",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/646910/header.jpg?t=1667236358
WRC 10 FIA World Rally Championship,494.55,https://store.steampowered.com/app/1462810/WRC_10_FIA_World_Rally_Championship/?snr=1_7_7_240_150_1,"2 Sep, 2021",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1462810/header.jpg?t=1651564004
Captain Tsubasa: Rise of New Champions,1390.0,https://store.steampowered.com/app/1163550/Captain_Tsubasa_Rise_of_New_Champions/?snr=1_7_7_240_150_1,"28 Sep, 2020",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1163550/header.jpg?t=1661378920
Ultimate Fishing Simulator 2,289.0,https://store.steampowered.com/app/1136380/Ultimate_Fishing_Simulator_2/?snr=1_7_7_240_150_1,"22 Aug, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1136380/header.jpg?t=1667725854
Aerofly FS 4 Flight Simulator,699.0,https://store.steampowered.com/app/1995890/Aerofly_FS_4_Flight_Simulator/?snr=1_7_7_240_150_1,"4 Jul, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1995890/header.jpg?t=1664535728
GOAL! The Club Manager,849.0,https://store.steampowered.com/app/1252000/GOAL_The_Club_Manager/?snr=1_7_7_240_150_1,"2 Nov, 2022",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/1252000/header.jpg?t=1667398082
rFactor 2,399.0,https://store.steampowered.com/app/365960/rFactor_2/?snr=1_7_7_240_150_1,"12 Nov, 2015",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/365960/header.jpg?t=1655998427
Golf It!,199.0,https://store.steampowered.com/app/571740/Golf_It/?snr=1_7_7_240_150_1,"17 Feb, 2017",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/571740/header.jpg?t=1645821869
Russian Fishing 4,0.0,https://store.steampowered.com/app/766570/Russian_Fishing_4/?snr=1_7_7_240_150_1,"10 Nov, 2021",Sport,https://cdn.cloudflare.steamstatic.com/steam/apps/766570/header.jpg?t=1667242267
Human: Fall Flat,94.5,https://store.steampowered.com/app/477160/Human_Fall_Flat/?snr=1_7_7_240_150_1,"22 Jul, 2016",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/477160/header.jpg?t=1668096498
UNCHARTED™: Legacy of Thieves Collection,1290.0,https://store.steampowered.com/app/1659420/UNCHARTED_Legacy_of_Thieves_Collection/?snr=1_7_7_240_150_1,"19 Oct, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1659420/header.jpg?t=1666804146
Car Mechanic Simulator 2021,232.87,https://store.steampowered.com/app/1190000/Car_Mechanic_Simulator_2021/?snr=1_7_7_240_150_1,"11 Aug, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1190000/header.jpg?t=1667989264
DEVOUR,99.0,https://store.steampowered.com/app/1274570/DEVOUR/?snr=1_7_7_240_150_1,"28 Jan, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1274570/header.jpg?t=1667274838
Unpacking,202.3,https://store.steampowered.com/app/1135690/Unpacking/?snr=1_7_7_240_150_1,"1 Nov, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1135690/header.jpg?t=1667779371
The Past Within,81.0,https://store.steampowered.com/app/1515210/The_Past_Within/?snr=1_7_7_240_150_1,"2 Nov, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1515210/header.jpg?t=1668091958
Stray,399.0,https://store.steampowered.com/app/1332010/Stray/?snr=1_7_7_240_150_1,"19 Jul, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1332010/header.jpg?t=1660855681
Ghost Watchers,239.0,https://store.steampowered.com/app/1850740/Ghost_Watchers/?snr=1_7_7_240_150_1,"28 Jul, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1850740/header.jpg?t=1666735635
Hogwarts Legacy,1590.0,https://store.steampowered.com/app/990080/Hogwarts_Legacy/?snr=1_7_7_240_150_1,"10 Feb, 2023",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/990080/header.jpg?t=1667934852
Inside the Backrooms,99.0,https://store.steampowered.com/app/1987080/Inside_the_Backrooms/?snr=1_7_7_240_150_1,"20 Jun, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1987080/header.jpg?t=1660322585
Batman™: Arkham Knight,369.0,https://store.steampowered.com/app/208650/Batman_Arkham_Knight/?snr=1_7_7_240_150_1,"23 Jun, 2015",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/208650/header.jpg?t=1634156452
Resident Evil 7 Biohazard,599.0,https://store.steampowered.com/app/418370/Resident_Evil_7_Biohazard/?snr=1_7_7_240_150_1,"23 Jan, 2017",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/418370/header.jpg?t=1656996016
Poly Bridge 2,71.7,https://store.steampowered.com/app/1062160/Poly_Bridge_2/?snr=1_7_7_240_150_1,"28 May, 2020",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1062160/header.jpg?t=1596219051
SIGNALIS,289.0,https://store.steampowered.com/app/1262350/SIGNALIS/?snr=1_7_7_240_150_1,"27 Oct, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1262350/header.jpg?t=1666983782
Escape Simulator,239.0,https://store.steampowered.com/app/1435790/Escape_Simulator/?snr=1_7_7_240_150_1,"19 Oct, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1435790/header.jpg?t=1667817671
BONELAB,719.0,https://store.steampowered.com/app/1592190/BONELAB/?snr=1_7_7_240_150_1,"29 Sep, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1592190/header.jpg?t=1664473845
Teardown,289.0,https://store.steampowered.com/app/1167630/Teardown/?snr=1_7_7_240_150_1,"21 Apr, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1167630/header.jpg?t=1666292775
Lost in Play,202.3,https://store.steampowered.com/app/1328840/Lost_in_Play/?snr=1_7_7_240_150_1,"10 Aug, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1328840/header.jpg?t=1667835557
House Party,449.25,https://store.steampowered.com/app/611790/House_Party/?snr=1_7_7_240_150_1,"15 Jul, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/611790/header.jpg?t=1664566210
Resident Evil 2,799.0,https://store.steampowered.com/app/883710/Resident_Evil_2/?snr=1_7_7_240_150_1,"24 Jan, 2019",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/883710/header.jpg?t=1667258048
It Takes Two,1099.0,https://store.steampowered.com/app/1426210/It_Takes_Two/?snr=1_7_7_240_150_1,"25 Mar, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1426210/header.jpg?t=1666121755
Plants vs. Zombies GOTY Edition,170.0,https://store.steampowered.com/app/3590/Plants_vs_Zombies_GOTY_Edition/?snr=1_7_7_240_150_1,"5 May, 2009",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/3590/header.jpg?t=1615390608
PICO PARK,99.0,https://store.steampowered.com/app/1509960/PICO_PARK/?snr=1_7_7_240_150_1,"7 May, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1509960/header.jpg?t=1627200665
Home Sweet Home,329.0,https://store.steampowered.com/app/617160/Home_Sweet_Home/?snr=1_7_7_240_150_1,"26 Sep, 2017",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/617160/header.jpg?t=1544779603
Yokai Art: Night Parade of One Hundred Demons,79.2,https://store.steampowered.com/app/1812060/Yokai_Art_Night_Parade_of_One_Hundred_Demons/?snr=1_7_7_240_150_1,"28 Sep, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1812060/header.jpg?t=1667892045
Scorn,539.0,https://store.steampowered.com/app/698670/Scorn/?snr=1_7_7_240_150_1,"14 Oct, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/698670/header.jpg?t=1667894197
The Great Ace Attorney Chronicles,755.78,https://store.steampowered.com/app/1158850/The_Great_Ace_Attorney_Chronicles/?snr=1_7_7_240_150_1,"28 Jul, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1158850/header.jpg?t=1644219459
Phoenix Wright: Ace Attorney Trilogy,334.5,https://store.steampowered.com/app/787480/Phoenix_Wright_Ace_Attorney_Trilogy/?snr=1_7_7_240_150_1,"9 Apr, 2019",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/787480/header.jpg?t=1644219216
LEGO® Star Wars™: The Skywalker Saga,1320.0,https://store.steampowered.com/app/920210/LEGO_Star_Wars_The_Skywalker_Saga/?snr=1_7_7_240_150_1,"5 Apr, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/920210/header.jpg?t=1667517738
Pacify,99.0,https://store.steampowered.com/app/967050/Pacify/?snr=1_7_7_240_150_1,"22 Feb, 2019",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/967050/header.jpg?t=1639171467
STAR WARS Jedi: Fallen Order™,1099.0,https://store.steampowered.com/app/1172380/STAR_WARS_Jedi_Fallen_Order/?snr=1_7_7_240_150_1,"14 Nov, 2019",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1172380/header.jpg?t=1651767465
The Mortuary Assistant,319.0,https://store.steampowered.com/app/1295920/The_Mortuary_Assistant/?snr=1_7_7_240_150_1,"2 Aug, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1295920/header.jpg?t=1663707306
LEGO® Marvel Super Heroes 2,315.0,https://store.steampowered.com/app/647830/LEGO_Marvel_Super_Heroes_2/?snr=1_7_7_240_150_1,"14 Nov, 2017",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/647830/header.jpg?t=1635187803
Inscryption,389.0,https://store.steampowered.com/app/1092790/Inscryption/?snr=1_7_7_240_150_1,"19 Oct, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1092790/header.jpg?t=1660265312
Superliminal,144.5,https://store.steampowered.com/app/1049410/Superliminal/?snr=1_7_7_240_150_1,"5 Nov, 2020",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1049410/header.jpg?t=1663957747
HITMAN 3,1517.0,https://store.steampowered.com/app/1659040/HITMAN_3/?snr=1_7_7_240_150_1,"20 Jan, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1659040/header.jpg?t=1661511609
The Escapists 2,600.0,https://store.steampowered.com/app/641990/The_Escapists_2/?snr=1_7_7_240_150_1,"21 Aug, 2017",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/641990/header.jpg?t=1643290783
Return to Monkey Island,549.0,https://store.steampowered.com/app/2060130/Return_to_Monkey_Island/?snr=1_7_7_240_150_1,"19 Sep, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/2060130/header.jpg?t=1667933041
Little Nightmares II,699.0,https://store.steampowered.com/app/860510/Little_Nightmares_II/?snr=1_7_7_240_150_1,"10 Feb, 2021",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/860510/header.jpg?t=1661866261
INSIDE,369.0,https://store.steampowered.com/app/304430/INSIDE/?snr=1_7_7_240_150_1,"7 Jul, 2016",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/304430/header.jpg?t=1655801492
Poly Bridge,18.9,https://store.steampowered.com/app/367450/Poly_Bridge/?snr=1_7_7_240_150_1,"12 Jul, 2016",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/367450/header.jpg?t=1567634023
Doors: Paradox,215.1,https://store.steampowered.com/app/1622770/Doors_Paradox/?snr=1_7_7_240_150_1,"4 Nov, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1622770/header.jpg?t=1667978522
Portal 2,220.0,https://store.steampowered.com/app/620/Portal_2/?snr=1_7_7_240_150_1,"18 Apr, 2011",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/620/header.jpg?t=1665427328
The Bridge Curse Road to Salvation,289.0,https://store.steampowered.com/app/1611430/The_Bridge_Curse_Road_to_Salvation/?snr=1_7_7_240_150_1,"24 Aug, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1611430/header.jpg?t=1665977530
Dorfromantik,229.0,https://store.steampowered.com/app/1455840/Dorfromantik/?snr=1_7_7_240_150_1,"28 Apr, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1455840/header.jpg?t=1667928332
My Summer Car,239.0,https://store.steampowered.com/app/516750/My_Summer_Car/?snr=1_7_7_240_150_1,"24 Oct, 2016",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/516750/header.jpg?t=1603195332
TUNIC,379.0,https://store.steampowered.com/app/553420/TUNIC/?snr=1_7_7_240_150_1,"16 Mar, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/553420/header.jpg?t=1649107473
Paper Bride 3 Unresolved Love,189.0,https://store.steampowered.com/app/1939790/Paper_Bride_3_Unresolved_Love/?snr=1_7_7_240_150_1,"28 Sep, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1939790/header.jpg?t=1667816369
The Entropy Centre,319.0,https://store.steampowered.com/app/1730590/The_Entropy_Centre/?snr=1_7_7_240_150_1,"3 Nov, 2022",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/1730590/header.jpg?t=1667503237
SUPERHOT,137.7,https://store.steampowered.com/app/322500/SUPERHOT/?snr=1_7_7_240_150_1,"25 Feb, 2016",Puzzle,https://cdn.cloudflare.steamstatic.com/steam/apps/322500/header.jpg?t=1667473657
Zeepkist,209.0,https://store.steampowered.com/app/1440670/Zeepkist/?snr=1_7_7_240_150_1,"28 Jan, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1440670/header.jpg?t=1667235736
BeamNG.drive,319.0,https://store.steampowered.com/app/284160/BeamNGdrive/?snr=1_7_7_240_150_1,"29 May, 2015",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/284160/header.jpg?t=1666176918
Superflight,63.0,https://store.steampowered.com/app/732430/Superflight/?snr=1_7_7_240_150_1,"8 Nov, 2017",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/732430/header.jpg?t=1560763451
Retrowave,31.5,https://store.steampowered.com/app/1239690/Retrowave/?snr=1_7_7_240_150_1,"6 May, 2022",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1239690/header.jpg?t=1651902316
Mon Bazou,229.0,https://store.steampowered.com/app/1520370/Mon_Bazou/?snr=1_7_7_240_150_1,"16 Dec, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1520370/header.jpg?t=1664470431
Vecter,0.0,https://store.steampowered.com/app/1175140/Vecter/?snr=1_7_7_240_150_1,"14 Oct, 2020",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1175140/header.jpg?t=1666983294
Shipped,189.0,https://store.steampowered.com/app/1037190/Shipped/?snr=1_7_7_240_150_1,"28 Mar, 2019",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1037190/header.jpg?t=1663259160
CarX Drift Racing Online,239.0,https://store.steampowered.com/app/635260/CarX_Drift_Racing_Online/?snr=1_7_7_240_150_1,"17 Nov, 2017",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/635260/header.jpg?t=1656514798
Car Mechanic Simulator 2021,232.87,https://store.steampowered.com/app/1190000/Car_Mechanic_Simulator_2021/?snr=1_7_7_240_150_1,"11 Aug, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1190000/header.jpg?t=1667989264
FlatOut 2™,219.0,https://store.steampowered.com/app/2990/FlatOut_2/?snr=1_7_7_240_150_1,"13 Dec, 2011",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/2990/header.jpg?t=1570210036
Descenders,319.0,https://store.steampowered.com/app/681280/Descenders/?snr=1_7_7_240_150_1,"7 May, 2019",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/681280/header.jpg?t=1667350966
AudioSurf,189.0,https://store.steampowered.com/app/12900/AudioSurf/?snr=1_7_7_240_150_1,"15 Feb, 2008",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/12900/header.jpg?t=1568404797
Horizon Chase Turbo,316.99,https://store.steampowered.com/app/389140/Horizon_Chase_Turbo/?snr=1_7_7_240_150_1,"15 May, 2018",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/389140/header.jpg?t=1660673287
Kao the Kangaroo: Round 2 (2003 re-release),69.9,https://store.steampowered.com/app/1048540/Kao_the_Kangaroo_Round_2_2003_rerelease/?snr=1_7_7_240_150_1,"31 May, 2019",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1048540/header.jpg?t=1658237060
Ragnarock,319.0,https://store.steampowered.com/app/1345820/Ragnarock/?snr=1_7_7_240_150_1,"15 Jul, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1345820/header.jpg?t=1666884234
SEUM: Speedrunners from Hell,315.0,https://store.steampowered.com/app/457210/SEUM_Speedrunners_from_Hell/?snr=1_7_7_240_150_1,"28 Jul, 2016",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/457210/header.jpg?t=1667910203
BallisticNG,159.0,https://store.steampowered.com/app/473770/BallisticNG/?snr=1_7_7_240_150_1,"14 Dec, 2018",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/473770/header.jpg?t=1650374593
Cyber Hook,239.0,https://store.steampowered.com/app/1130410/Cyber_Hook/?snr=1_7_7_240_150_1,"24 Sep, 2020",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1130410/header.jpg?t=1641562480
Dino Run DX,149.0,https://store.steampowered.com/app/248330/Dino_Run_DX/?snr=1_7_7_240_150_1,"29 Sep, 2015",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/248330/header.jpg?t=1588695602
Vangers,169.0,https://store.steampowered.com/app/264080/Vangers/?snr=1_7_7_240_150_1,"24 Apr, 2014",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/264080/header.jpg?t=1668149789
Elasto Mania Remastered,189.0,https://store.steampowered.com/app/1290220/Elasto_Mania_Remastered/?snr=1_7_7_240_150_1,"25 May, 2020",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1290220/header.jpg?t=1643620706
Baka Adventures,0.0,https://store.steampowered.com/app/1840660/Baka_Adventures/?snr=1_7_7_240_150_1,"22 Jun, 2022",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1840660/header.jpg?t=1666345068
Drift racing car,45.0,https://store.steampowered.com/app/2143770/Drift_racing_car/?snr=1_7_7_240_150_1,"29 Sep, 2022",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/2143770/header.jpg?t=1667162891
Super Ride Grandpa,0.0,https://store.steampowered.com/app/1966580/Super_Ride_Grandpa/?snr=1_7_7_240_150_1,"9 May, 2022",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1966580/header.jpg?t=1652131489
Blind Drive,94.5,https://store.steampowered.com/app/1300600/Blind_Drive/?snr=1_7_7_240_150_1,"10 Mar, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1300600/header.jpg?t=1646899798
City Zoomer,99.0,https://store.steampowered.com/app/1745790/City_Zoomer/?snr=1_7_7_240_150_1,"12 Nov, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1745790/header.jpg?t=1649805719
RollingSky2,109.5,https://store.steampowered.com/app/1067440/RollingSky2/?snr=1_7_7_240_150_1,"31 Mar, 2020",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1067440/header.jpg?t=1604995546
Boss of this gym,23.0,https://store.steampowered.com/app/1396890/Boss_of_this_gym/?snr=1_7_7_240_150_1,"5 Mar, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1396890/header.jpg?t=1655415126
Rocket Assault: Black City,209.0,https://store.steampowered.com/app/880730/Rocket_Assault_Black_City/?snr=1_7_7_240_150_1,"18 Feb, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/880730/header.jpg?t=1659982528
Paperball,209.0,https://store.steampowered.com/app/1198510/Paperball/?snr=1_7_7_240_150_1,"27 Mar, 2020",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1198510/header.jpg?t=1597432708
SEQUENCE STORM,0.0,https://store.steampowered.com/app/630640/SEQUENCE_STORM/?snr=1_7_7_240_150_1,"21 Dec, 2018",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/630640/header.jpg?t=1650059037
GP Bikes,319.0,https://store.steampowered.com/app/848050/GP_Bikes/?snr=1_7_7_240_150_1,"17 Dec, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/848050/header.jpg?t=1640298481
IllusionCircle,23.0,https://store.steampowered.com/app/1828640/IllusionCircle/?snr=1_7_7_240_150_1,"15 Dec, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1828640/header.jpg?t=1640500589
Rifter,209.0,https://store.steampowered.com/app/625740/Rifter/?snr=1_7_7_240_150_1,"12 Jul, 2018",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/625740/header.jpg?t=1533076306
Run Run Run,63.0,https://store.steampowered.com/app/1714070/Run_Run_Run/?snr=1_7_7_240_150_1,"12 Oct, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1714070/header.jpg?t=1634058175
sunny-place,155.0,https://store.steampowered.com/app/1489120/sunnyplace/?snr=1_7_7_240_150_1,"21 Dec, 2021",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1489120/header.jpg?t=1666047879
Slowdrive,99.0,https://store.steampowered.com/app/592300/Slowdrive/?snr=1_7_7_240_150_1,"27 Apr, 2017",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/592300/header.jpg?t=1496236064
Balancelot,159.0,https://store.steampowered.com/app/1035850/Balancelot/?snr=1_7_7_240_150_1,"23 May, 2019",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1035850/header.jpg?t=1572262911
Remnants of Naezith,219.0,https://store.steampowered.com/app/590590/Remnants_of_Naezith/?snr=1_7_7_240_150_1,"5 Feb, 2018",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/590590/header.jpg?t=1659118624
PAC-MAN WORLD Re-PAC,590.0,https://store.steampowered.com/app/1859470/PACMAN_WORLD_RePAC/?snr=1_7_7_240_150_1,"25 Aug, 2022",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1859470/header.jpg?t=1662144370
Interstate Drifter 1999,0.0,https://store.steampowered.com/app/1383770/Interstate_Drifter_1999/?snr=1_7_7_240_150_1,"16 Sep, 2020",Racing,https://cdn.cloudflare.steamstatic.com/steam/apps/1383770/header.jpg?t=1667163738
